Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
47.467,0.10,14.60,13.16,1.000,0.00,0.00,610,438,5,95,5.44,-12.20,160,0.00,0.32,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.14,3077,7.1,0.00,0
47.483,0.10,14.60,13.16,1.000,0.00,0.00,610,438,5,95,5.42,-12.19,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.14,3076,7.1,0.00,0
47.504,0.10,14.60,13.16,1.000,0.00,0.00,616,438,5,95,5.41,-12.14,160,0.00,0.23,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.10,3080,7.1,0.00,0
47.521,0.10,14.60,13.16,1.000,0.00,0.00,616,438,5,95,5.40,-12.10,160,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.10,3077,7.1,0.00,0
47.539,0.10,14.60,13.16,1.000,0.00,0.00,616,438,5,95,5.39,-12.05,160,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.12,3078,7.1,0.00,0
47.565,0.10,14.60,13.16,1.000,0.00,0.00,616,438,5,95,5.38,-12.05,160,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.12,3075,7.1,0.00,0
47.586,0.10,14.60,13.11,1.000,0.00,0.00,621,438,5,95,5.36,-12.03,160,0.00,0.11,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.66,82,1.12,3070,7.1,0.00,0
47.593,0.10,14.60,13.11,1.000,0.00,0.00,621,438,5,95,5.35,-12.04,160,0.00,0.12,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.08,3073,7.1,0.00,0
47.609,0.10,14.60,13.11,1.000,0.00,0.00,621,438,5,95,5.33,-12.06,160,0.00,0.15,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.08,3069,7.1,0.00,0
47.650,0.10,14.60,13.11,1.000,0.00,0.00,621,438,5,95,5.31,-12.07,160,0.00,0.15,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.14,3064,7.1,0.00,0
47.655,0.10,14.60,13.11,1.000,0.00,0.00,621,438,5,95,5.30,-12.12,160,0.00,0.17,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.14,3059,7.1,0.00,0
47.673,0.10,14.60,13.07,1.000,0.00,0.00,621,438,5,95,5.28,-12.13,160,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.16,3054,7.1,0.00,0
47.687,0.10,14.60,13.07,1.000,0.00,0.00,626,438,5,95,5.26,-12.13,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.16,3047,7.1,0.00,0
47.705,0.10,14.60,13.11,1.000,0.00,0.00,626,438,5,95,5.25,-12.11,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.16,3045,7.1,0.00,0
47.729,0.10,14.60,13.11,1.000,0.00,0.00,626,438,5,95,5.24,-12.10,160,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.16,3041,7.1,0.00,0
47.746,0.09,14.60,13.11,1.000,0.00,0.00,626,438,5,95,5.23,-12.12,160,0.00,0.20,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.18,3038,7.1,0.00,0
47.760,0.09,14.60,13.07,1.000,0.00,0.00,628,438,5,95,5.22,-12.12,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.18,3034,7.1,0.00,0
47.785,0.09,14.60,13.07,1.000,0.00,0.00,632,438,5,95,5.21,-12.14,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.14,3031,7.1,0.00,0
47.805,0.09,14.60,13.07,1.000,0.00,0.00,632,438,5,95,5.20,-12.14,160,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.65,82,1.14,3030,7.1,0.00,0
47.829,0.09,14.60,13.07,1.000,0.00,0.00,632,438,5,95,5.17,-12.16,160,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.14,3015,7.1,0.00,0
47.847,0.09,14.60,13.07,1.000,0.00,0.00,632,438,5,95,5.15,-12.16,160,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.14,3010,7.1,0.00,0
47.871,0.09,14.60,13.02,1.000,0.00,0.00,637,438,5,95,5.14,-12.16,160,0.00,0.28,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.14,3005,7.1,0.00,0
47.896,0.09,14.60,13.02,1.000,0.00,0.00,637,438,5,95,5.12,-12.16,160,0.00,0.28,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.14,2999,7.1,0.00,0
47.915,0.09,14.60,13.07,1.000,0.00,0.00,637,438,5,95,5.12,-12.16,160,0.00,0.28,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.16,2997,7.1,0.00,0
47.924,0.09,14.60,13.07,1.000,0.00,0.00,637,438,5,95,5.11,-12.16,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.16,2998,7.1,0.00,0
47.945,0.09,14.60,13.07,1.000,0.00,0.00,637,438,5,95,5.10,-12.16,160,0.00,0.28,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.12,3002,7.1,0.00,0
47.969,0.09,14.60,13.02,1.000,0.00,0.00,642,438,5,95,5.08,-12.16,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.12,2996,7.1,0.00,0
47.983,0.09,14.60,13.02,1.000,0.00,0.00,642,438,5,95,5.06,-12.16,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.12,2992,7.1,0.00,0
48.003,0.09,14.60,13.02,1.000,0.00,0.00,642,438,5,95,5.04,-12.15,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.12,2987,7.1,0.00,0
48.023,0.09,14.60,13.02,1.000,0.00,0.00,646,438,5,95,5.03,-12.15,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.14,2987,7.1,0.00,0
48.038,0.09,14.60,13.02,1.000,0.00,0.00,646,438,5,95,5.02,-12.14,160,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.14,2984,7.1,0.00,0
48.064,0.09,14.60,12.98,1.000,0.00,0.00,648,438,5,95,5.00,-12.14,160,0.00,0.25,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.12,2976,7.1,0.00,0
48.083,0.09,14.60,12.98,1.000,0.00,0.00,648,438,5,95,4.99,-12.12,160,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.12,2978,7.1,0.00,0
48.100,0.09,14.60,12.98,1.000,0.00,0.00,648,438,5,95,4.98,-12.12,160,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.10,2979,7.1,0.00,0
48.126,0.09,14.60,12.98,1.000,0.00,0.00,648,438,5,95,4.96,-12.11,160,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.64,82,1.10,2978,7.1,0.00,0
48.145,0.09,14.60,12.98,1.000,0.00,0.00,648,438,5,95,4.93,-12.10,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2973,6.7,0.00,0
48.159,0.09,14.60,12.98,1.000,0.00,0.00,653,438,5,95,4.91,-12.10,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2968,6.7,0.00,0
48.179,0.09,14.60,12.98,1.000,0.00,0.00,653,438,5,95,4.88,-12.10,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2964,6.7,0.00,0
48.193,0.09,14.60,12.98,1.000,0.00,0.00,653,438,5,95,4.86,-12.10,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2959,6.7,0.00,0
48.214,0.09,14.60,12.98,1.000,0.00,0.00,653,438,5,95,4.85,-12.09,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2958,6.7,0.00,0
48.230,0.09,14.60,12.98,1.000,0.00,0.00,653,438,5,95,4.82,-12.09,160,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2952,6.7,0.00,0
48.245,0.09,14.60,12.98,1.000,0.00,0.00,658,438,5,95,4.80,-12.07,160,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2947,6.7,0.00,0
48.269,0.09,14.60,12.98,1.000,0.00,0.00,658,438,5,95,4.78,-12.04,160,0.00,0.20,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2942,6.7,0.00,0
48.294,0.09,14.60,12.98,1.000,0.00,0.00,658,438,5,95,4.76,-11.99,160,0.00,0.16,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.10,2938,6.7,0.00,0
48.315,0.09,14.60,12.98,1.000,0.00,0.00,658,438,5,95,4.74,-11.97,160,0.00,0.11,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.06,2933,6.7,0.00,0
48.326,0.09,14.60,12.98,1.000,0.00,0.00,658,438,5,95,4.73,-11.96,160,0.00,0.11,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.63,82,1.06,2930,6.7,0.00,0
48.355,0.09,14.60,12.98,1.000,0.00,0.00,658,438,5,95,4.71,-11.99,160,0.00,0.09,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.04,2927,6.7,0.00,0
48.369,0.09,14.60,12.98,1.000,0.00,0.00,664,438,5,95,4.69,-12.04,160,0.00,0.17,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.04,2924,6.7,0.00,0
48.382,0.09,14.60,12.98,1.000,0.00,0.00,664,438,5,95,4.68,-12.06,160,0.00,0.17,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.06,2921,6.7,0.00,0
48.411,0.09,14.60,12.98,1.000,0.00,0.00,664,438,5,95,4.68,-12.09,160,0.00,0.22,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.06,2918,6.7,0.00,0
48.426,0.09,14.60,12.98,1.000,0.00,0.00,664,438,5,95,4.67,-12.12,160,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.08,2917,7.1,0.00,0
48.454,0.09,14.60,12.98,1.000,0.00,0.00,664,438,5,95,4.66,-12.15,160,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.08,2916,7.1,0.00,0
48.474,0.09,14.60,12.98,1.000,0.00,0.00,669,438,5,95,4.64,-12.18,160,0.00,0.32,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.06,2911,6.7,0.00,0
48.488,0.09,14.60,12.98,1.000,0.00,0.00,669,438,5,95,4.63,-12.21,160,0.00,0.32,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.06,2904,6.7,0.00,0
48.514,0.09,14.60,12.98,1.000,0.00,0.00,669,438,5,95,4.63,-12.21,160,0.00,0.35,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.08,2901,6.7,0.00,0
48.533,0.09,14.60,12.98,1.000,0.00,0.00,669,438,5,95,4.62,-12.15,160,0.00,0.35,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.08,2896,6.7,0.00,0
48.548,0.09,14.60,13.02,1.000,0.00,0.00,669,438,5,95,4.60,-12.10,160,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.10,2891,6.7,0.00,0
48.573,0.09,14.60,13.02,1.000,0.00,0.00,674,438,5,95,4.59,-12.06,160,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.10,2885,6.7,0.00,0
48.595,0.09,14.60,13.02,1.000,0.00,0.00,674,438,5,95,4.58,-12.03,160,0.00,0.18,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.14,2882,6.7,0.00,0
48.610,0.09,14.60,13.02,1.000,0.00,0.00,674,438,5,95,4.58,-11.98,160,0.00,0.13,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.14,2880,6.7,0.00,0
48.635,0.09,14.60,13.02,1.000,0.00,0.00,674,438,5,95,4.58,-11.95,160,0.00,0.13,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.12,2880,6.7,0.00,0
48.657,0.09,14.60,13.02,1.000,0.00,0.00,674,438,5,95,4.57,-11.99,160,0.00,0.13,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.62,82,1.12,2878,6.7,0.00,0
48.667,0.09,14.60,13.02,1.000,0.00,0.00,674,438,5,95,4.56,-12.01,160,0.00,0.13,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.10,2872,6.7,0.00,0
48.685,0.09,14.60,13.02,1.000,0.00,0.00,679,438,5,95,4.57,-12.06,160,0.00,0.20,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.10,2874,6.7,0.00,0
48.715,0.09,14.60,13.02,1.000,0.00,0.00,679,438,5,95,4.56,-12.12,160,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.10,2864,6.7,0.00,0
48.725,0.09,14.60,13.02,1.000,0.00,0.00,679,438,5,95,4.55,-12.16,160,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.10,2861,6.7,0.00,0
48.745,0.09,14.60,13.02,1.000,0.00,0.00,679,438,5,95,4.55,-12.20,160,0.00,0.31,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.10,2854,6.7,0.00,0
48.773,0.09,14.60,13.02,1.000,0.00,0.00,679,438,5,95,4.55,-12.17,160,0.00,0.33,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.10,2851,6.7,0.00,0
48.789,0.09,14.60,13.02,1.000,0.00,0.00,685,438,5,95,4.54,-12.04,161,0.00,0.23,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.14,2846,6.7,0.00,0
48.806,0.09,14.60,13.02,1.000,0.00,0.00,685,438,5,95,4.54,-12.02,161,0.00,0.18,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.14,2848,6.7,0.00,0
48.833,0.09,14.60,13.02,1.000,0.00,0.00,685,438,5,95,4.54,-11.95,161,0.00,0.11,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.14,2845,6.7,0.00,0
48.852,0.09,14.60,13.02,1.000,0.00,0.00,685,438,5,95,4.54,-11.94,161,0.00,0.10,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.14,2837,6.7,0.00,0
48.872,0.09,14.60,13.02,1.000,0.00,0.00,685,438,5,95,4.54,-12.01,161,0.00,0.17,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.12,2839,6.7,0.00,0
48.895,0.09,14.60,13.02,1.000,0.00,0.00,686,438,5,95,4.53,-12.05,161,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.61,82,1.12,2837,6.7,0.00,0
48.904,0.09,14.60,13.02,1.000,0.00,0.00,690,438,5,95,4.53,-12.08,161,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2832,6.7,0.00,0
48.919,0.09,14.60,13.02,1.000,0.00,0.00,690,438,5,95,4.53,-12.14,161,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2830,6.7,0.00,0
48.946,0.09,14.60,13.02,1.000,0.00,0.00,690,438,5,95,4.53,-12.14,161,0.00,0.30,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.14,2826,6.7,0.00,0
48.971,0.09,14.60,13.02,1.000,0.00,0.00,690,438,5,95,4.54,-12.06,161,0.00,0.31,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.14,2825,6.7,0.00,0
48.987,0.09,14.60,13.02,1.000,0.00,0.00,690,438,5,95,4.54,-11.98,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2820,6.7,0.00,0
49.014,0.09,14.60,13.02,1.000,0.00,0.00,695,438,5,95,4.55,-11.90,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2817,6.7,0.00,0
49.034,0.09,14.60,13.02,1.000,0.00,0.00,695,438,5,95,4.55,-11.90,161,0.00,0.07,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.16,2814,6.7,0.00,0
49.043,0.09,14.60,13.02,1.000,0.00,0.00,695,438,5,95,4.56,-11.93,161,0.00,0.07,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.16,2814,6.7,0.00,0
49.058,0.09,14.60,13.02,1.000,0.00,0.00,695,438,5,95,4.58,-12.01,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2817,6.7,0.00,0
49.083,0.09,14.60,13.02,1.000,0.00,0.00,695,438,5,95,4.58,-12.06,161,0.00,0.18,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2812,6.7,0.00,0
49.106,0.09,14.60,13.02,1.000,0.00,0.00,695,438,5,95,4.58,-12.09,161,0.00,0.23,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2808,6.7,0.00,0
49.121,0.09,14.60,13.02,1.000,0.00,0.00,699,438,5,95,4.58,-12.07,161,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.14,2805,6.7,0.00,0
49.145,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.59,-11.97,161,0.00,0.19,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.14,2804,6.7,0.00,0
49.165,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.60,-11.90,161,0.00,0.10,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2803,6.7,0.00,0
49.173,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.61,-11.85,161,0.00,0.02,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2802,6.7,0.00,0
49.197,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.62,-11.90,161,0.00,0.07,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.20,2804,6.7,0.00,0
49.211,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.63,-11.96,161,0.00,0.13,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.20,2803,6.7,0.00,0
49.240,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.64,-12.04,161,0.00,0.16,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.08,2805,6.7,0.00,0
49.250,0.09,14.60,13.02,1.000,0.00,0.00,701,438,5,95,4.64,-12.10,161,0.00,0.25,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.08,2804,6.7,0.00,0
49.266,0.09,14.60,13.02,1.000,0.00,0.00,706,438,5,95,4.64,-12.09,161,0.00,0.26,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2804,6.7,0.00,0
49.290,0.09,14.60,13.02,1.000,0.00,0.00,706,438,5,95,4.64,-11.97,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.12,2799,6.7,0.00,0
49.315,0.09,14.60,13.02,1.000,0.00,0.00,706,438,5,95,4.64,-11.89,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.16,2799,6.7,0.00,0
49.332,0.09,14.60,13.02,1.000,0.00,0.00,706,438,5,95,4.63,-11.83,161,0.00,0.00,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.16,2798,6.7,0.00,0
49.342,0.09,14.60,13.02,1.000,0.00,0.00,706,438,5,95,4.63,-11.86,161,0.00,0.00,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2796,6.7,0.00,0
49.358,0.09,14.60,13.02,1.000,0.00,0.00,706,438,5,95,4.63,-11.97,161,0.00,0.10,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2798,6.7,0.00,0
49.384,0.09,14.60,13.02,1.000,0.00,0.00,711,438,5,95,4.62,-12.00,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.18,2796,6.7,0.00,0
49.396,0.09,14.60,13.02,1.000,0.00,0.00,711,438,5,95,4.61,-12.07,161,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.14,2794,6.7,0.00,0
49.410,0.09,14.60,13.02,1.000,0.00,0.00,711,438,5,95,4.61,-12.09,161,0.00,0.27,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.14,2793,6.7,0.00,0
49.436,0.09,14.60,13.02,1.000,0.00,0.00,711,438,5,95,4.61,-11.99,161,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,180,17.00,0.60,82,1.16,2790,6.7,0.00,0
49.461,0.09,14.60,13.02,1.000,0.00,0.00,711,438,5,95,4.61,-11.90,161,0.00,0.12,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.60,82,1.16,2789,6.7,0.00,0
49.475,0.09,14.60,13.02,1.000,0.00,0.00,711,438,5,95,4.61,-11.88,161,0.00,0.02,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.60,82,1.16,2789,6.7,0.00,0
49.493,0.09,14.60,13.02,1.000,0.00,0.00,717,438,5,95,4.61,-11.94,161,0.00,0.11,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.60,82,1.16,2793,6.7,0.00,0
49.507,0.09,14.60,13.02,1.000,0.00,0.00,717,438,5,95,4.61,-11.99,161,0.00,0.15,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.60,82,1.12,2793,6.7,0.00,0
49.523,0.09,14.60,13.02,1.000,0.00,0.00,717,438,5,95,4.61,-12.01,161,0.00,0.18,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.60,82,1.12,2790,6.7,0.00,0
49.547,0.09,14.60,13.02,1.000,0.00,0.00,717,438,5,95,4.61,-12.12,161,0.00,0.29,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.12,2783,6.7,0.00,0
49.574,0.09,14.60,13.02,1.000,0.00,0.00,717,438,5,95,4.61,-12.07,161,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.12,2785,6.7,0.00,0
49.594,0.09,14.60,13.02,1.000,0.00,0.00,717,438,5,95,4.61,-11.95,161,0.00,0.12,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.14,2783,6.7,0.00,0
49.610,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.61,-11.87,161,0.00,0.04,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.14,2783,6.7,0.00,0
49.636,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.61,-11.95,161,0.00,0.12,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2782,6.7,0.00,0
49.661,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.62,-11.99,161,0.00,0.14,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2782,6.7,0.00,0
49.682,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.62,-12.10,161,0.00,0.21,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.14,2784,6.7,0.00,0
49.687,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.63,-12.13,161,0.00,0.30,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.14,2783,6.7,0.00,0
49.711,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.63,-12.06,161,0.00,0.23,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2780,6.7,0.00,0
49.727,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.63,-11.97,161,0.00,0.23,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2781,6.7,0.00,0
49.757,0.09,14.60,13.02,1.000,0.00,0.00,722,438,5,95,4.64,-11.88,161,0.00,0.05,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2774,6.7,0.00,0
49.771,0.09,14.60,13.02,1.000,0.00,0.00,727,438,5,95,4.64,-11.96,161,0.00,0.12,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2779,6.7,0.00,0
49.793,0.09,14.60,13.02,1.000,0.00,0.00,727,438,5,95,4.65,-12.02,161,0.00,0.16,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.14,2776,6.7,0.00,0
49.804,0.09,14.60,13.02,1.000,0.00,0.00,727,438,5,95,4.65,-12.07,161,0.00,0.16,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.14,2774,6.7,0.00,0
49.825,0.09,14.60,13.02,1.000,0.00,0.00,727,438,5,95,4.66,-12.12,161,0.00,0.24,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2771,6.7,0.00,0
49.855,0.09,14.60,13.02,1.000,0.00,0.00,727,438,5,95,4.67,-12.02,161,0.00,0.18,1.000,0.00,-8.59,22.20,0.0,14.65,181,17.00,0.59,82,1.16,2770,6.7,0.00,0
