Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
77.349,0.18,14.58,14.99,1.000,0.00,0.00,442,584,4,84,7.96,-11.78,117,4.25,0.60,1.000,0.00,-8.59,13.96,0.0,14.65,135,23.50,1.12,82,1.20,2635,6.7,0.00,0
77.363,0.17,14.59,14.99,1.000,0.00,0.00,440,584,4,84,7.82,-11.76,117,3.50,0.46,1.000,0.00,-8.59,13.92,0.0,14.65,135,23.50,1.12,82,1.20,2641,6.7,0.00,0
77.392,0.17,14.59,14.99,1.000,0.00,0.00,442,584,4,84,7.61,-11.87,117,2.75,0.49,1.000,0.00,-8.59,13.88,0.0,14.65,135,23.50,1.13,82,1.18,2653,6.7,0.00,0
77.398,0.17,14.59,14.99,1.000,0.00,0.00,438,584,4,84,7.53,-11.96,117,2.00,0.50,1.000,0.00,-8.59,13.92,0.0,14.65,135,23.50,1.13,82,1.18,2643,6.7,0.00,0
77.416,0.16,14.59,14.99,1.000,0.00,0.00,449,584,4,84,7.36,-12.01,117,1.25,0.59,1.000,0.00,-8.59,13.95,0.0,14.65,135,23.50,1.13,82,1.18,2641,6.7,0.00,0
77.441,0.16,14.59,14.99,1.000,0.00,0.00,433,584,4,84,7.22,-11.90,117,0.88,0.40,1.000,0.00,-8.59,13.98,0.0,14.65,135,23.50,1.13,82,1.16,2636,6.7,0.00,0
77.465,0.16,14.59,14.99,1.000,0.00,0.00,456,584,4,84,7.06,-11.93,117,0.00,0.37,1.000,0.00,-8.59,14.02,0.0,14.65,135,23.50,1.13,82,1.16,2622,6.7,0.00,0
77.479,0.16,14.59,14.99,1.000,0.00,0.00,442,584,4,84,6.95,-12.06,117,0.06,0.45,1.000,0.00,-8.59,14.03,0.0,14.65,135,23.50,1.12,82,1.20,2616,6.7,0.00,0
77.500,0.16,14.59,14.99,1.000,0.00,0.00,452,584,4,84,6.84,-12.13,117,2.51,0.76,1.000,0.00,-8.59,14.10,0.0,14.65,135,23.50,1.12,82,1.20,2605,6.7,0.00,0
77.524,0.14,14.59,14.99,1.000,0.00,0.00,461,584,4,84,6.73,-12.00,117,2.51,0.65,1.000,0.00,-8.59,14.14,0.0,14.65,135,23.50,1.11,84,1.20,2608,6.7,0.00,0
77.547,0.14,14.60,14.99,1.000,0.00,0.00,461,584,4,84,6.68,-12.10,117,2.50,0.66,1.000,0.00,-8.59,14.14,0.0,14.65,135,23.50,1.11,82,1.20,2607,6.7,0.00,0
77.570,0.14,14.60,14.99,1.000,0.00,0.00,453,438,4,84,6.63,-12.21,117,8.94,0.72,1.000,0.00,-8.59,14.16,1.2,14.65,135,23.50,1.11,82,1.20,2616,6.7,0.00,0
77.586,0.14,14.60,14.99,1.000,0.00,0.00,454,438,4,84,6.61,-12.14,117,9.20,1.31,1.000,0.00,-8.59,14.21,1.2,14.65,135,23.50,1.12,84,1.16,2623,7.1,0.00,0
77.596,0.14,14.60,14.99,1.000,0.00,0.00,437,438,4,84,6.62,-12.03,117,10.12,1.19,1.000,0.00,-8.59,14.28,2.0,14.65,135,23.50,1.12,84,1.16,2628,7.1,0.00,0
77.631,0.14,14.60,14.99,1.000,0.00,0.00,367,438,4,84,6.65,-12.15,117,12.40,1.47,1.000,0.00,-8.59,14.38,2.7,14.65,135,24.00,1.12,84,1.16,2627,7.1,0.00,0
77.645,0.14,14.60,14.93,1.000,0.00,0.00,345,438,4,84,6.69,-12.19,117,12.86,1.58,1.000,0.00,-8.59,14.45,2.7,14.65,135,24.00,1.12,84,1.16,2626,7.1,0.00,0
77.660,0.14,14.60,14.93,1.000,0.00,0.00,348,438,4,84,6.73,-12.13,117,14.01,1.58,1.000,-0.78,-8.59,14.50,3.1,14.65,135,24.00,1.12,84,1.22,2625,7.5,0.00,0
77.702,0.14,14.60,14.93,1.000,0.00,0.00,319,438,4,84,6.76,-12.00,117,15.18,1.50,1.000,-0.78,-8.59,14.58,3.5,14.65,135,24.00,1.12,84,1.22,2620,7.5,0.00,0
77.707,0.16,14.60,14.93,1.000,0.00,0.00,311,438,4,84,6.78,-12.14,117,15.95,1.56,1.000,-0.78,-8.59,14.64,3.5,14.65,135,24.50,1.12,84,1.20,2614,7.5,0.00,0
77.717,0.16,14.59,14.93,1.000,0.00,0.00,295,438,4,84,6.81,-12.19,117,17.35,1.78,1.000,-0.78,-8.59,14.80,3.9,14.65,135,24.50,1.12,84,1.20,2611,7.5,0.00,0
77.732,0.16,14.59,14.93,1.000,0.00,0.00,292,438,4,84,6.86,-12.19,117,19.00,2.00,1.000,0.78,-8.59,14.99,4.3,14.65,135,25.00,1.11,84,1.26,2608,7.8,0.00,0
77.757,0.16,14.59,14.93,1.000,0.00,0.00,314,438,4,84,6.91,-12.06,117,20.40,1.96,1.000,0.78,-8.59,15.25,4.7,14.65,135,25.00,1.11,84,1.26,2604,7.8,0.00,0
77.779,0.16,14.59,14.93,1.000,0.00,0.00,324,438,4,84,7.02,-12.06,117,22.76,2.05,1.000,0.78,-8.59,15.94,5.5,14.65,135,25.00,1.11,84,1.26,2599,7.8,0.00,0
77.803,0.16,14.59,14.93,1.000,0.00,0.00,304,438,4,84,7.23,-12.14,117,29.19,2.29,1.000,3.12,-8.59,16.47,6.3,14.65,135,25.50,1.66,84,1.28,2601,8.2,0.00,0
77.817,0.17,14.59,14.93,1.000,0.00,0.00,324,438,4,84,7.35,-12.04,117,30.83,2.72,1.000,6.25,-8.59,16.52,6.3,14.65,135,26.00,1.66,84,1.34,2597,9.4,0.00,0
77.842,0.17,14.59,14.93,1.000,0.00,0.00,342,438,4,84,7.50,-11.91,117,37.00,2.89,1.000,6.25,-8.59,16.35,7.1,14.65,135,26.00,1.66,84,1.34,2596,9.4,0.00,0
77.855,0.17,14.59,14.93,1.000,0.00,0.00,349,438,4,84,7.70,-11.95,117,39.20,3.12,1.000,5.47,-8.59,16.00,7.1,14.65,135,26.00,1.67,84,1.38,2603,10.6,0.00,0
77.877,0.17,14.59,14.93,1.000,0.00,0.00,365,438,4,84,7.85,-11.93,117,41.40,3.30,1.000,5.47,-8.59,15.73,7.5,14.65,135,26.00,1.67,84,1.38,2610,10.6,0.00,0
77.891,0.18,14.58,14.93,1.000,0.00,0.00,354,438,4,84,8.16,-11.83,117,42.23,3.39,1.000,5.47,-8.59,15.51,7.5,14.65,135,26.00,1.67,84,1.38,2606,10.6,0.00,0
77.904,0.19,14.58,14.93,1.000,0.00,0.00,376,438,4,84,8.55,-11.63,117,42.98,3.39,1.000,3.91,-8.59,15.21,7.5,14.65,135,26.50,1.67,84,1.54,2606,10.6,0.00,0
77.925,0.19,14.58,14.87,1.000,0.00,0.00,378,438,4,84,8.82,-11.47,117,42.94,3.07,1.000,3.91,-8.59,14.94,7.5,14.65,135,26.50,1.67,84,1.54,2605,10.6,0.00,0
77.950,0.21,14.58,14.87,1.000,0.00,0.00,416,438,4,84,9.36,-11.41,117,43.83,3.12,1.000,1.56,-8.59,14.60,7.5,14.65,135,27.00,1.67,84,1.56,2599,11.0,0.00,0
77.975,0.22,14.57,14.82,1.000,0.00,0.00,411,438,4,84,9.68,-11.27,117,43.84,3.12,1.000,1.56,-8.59,14.40,7.5,14.65,135,27.00,1.67,84,1.56,2600,11.0,0.00,0
77.991,0.22,14.57,14.76,1.000,0.00,0.00,429,438,4,84,9.98,-11.08,117,44.74,2.94,1.000,0.00,-8.59,14.34,7.5,14.65,135,27.50,1.66,84,1.64,2593,11.0,0.00,0
78.014,0.23,14.57,14.76,1.000,0.00,0.00,432,438,4,84,10.27,-11.06,117,44.76,2.72,1.000,0.00,-8.59,14.19,7.5,14.65,135,27.50,1.66,84,1.64,2590,11.0,0.00,0
78.041,0.23,14.57,14.70,1.000,0.00,0.00,446,438,4,84,10.63,-11.00,117,46.41,2.87,1.000,-0.78,-8.59,13.97,7.8,14.65,135,28.00,1.66,84,1.62,2586,11.0,0.00,0
78.056,0.25,14.56,14.64,1.000,0.00,0.00,428,438,4,84,10.94,-10.82,117,48.76,2.76,1.000,-2.34,-8.59,13.87,7.8,14.65,135,28.00,1.65,84,1.62,2585,11.4,0.00,0
78.089,0.25,14.56,14.64,1.000,0.00,0.00,434,438,4,84,11.12,-10.88,117,53.55,3.07,1.000,-2.34,-8.59,13.84,8.2,14.65,135,28.00,1.65,84,1.62,2578,11.4,0.00,0
78.111,0.26,14.56,14.59,1.000,0.00,0.00,464,438,4,84,11.66,-10.81,117,58.83,3.41,1.000,-2.34,-8.59,13.85,8.6,14.65,135,28.00,1.65,84,1.66,2584,12.2,0.00,0
78.125,0.27,14.56,14.59,1.000,0.00,0.00,456,438,4,84,12.03,-10.60,117,60.35,3.58,1.000,-2.34,-8.59,13.90,8.6,14.65,135,28.00,1.65,84,1.66,2584,12.2,0.00,0
78.147,0.28,14.57,14.59,1.000,0.00,0.00,448,491,4,84,12.55,-10.44,117,64.04,3.45,1.000,-2.34,-8.59,13.94,9.0,14.65,135,28.50,2.21,84,1.74,2594,12.9,0.00,0
78.161,0.28,14.57,14.59,1.000,0.00,0.00,477,491,4,84,12.97,-10.44,117,65.46,3.64,1.000,-2.34,-8.59,14.02,9.4,14.65,135,28.50,2.21,84,1.74,2600,12.9,0.00,0
78.177,0.30,14.58,14.59,1.000,0.00,0.00,483,491,4,84,13.58,-10.37,117,67.54,3.72,1.000,-2.34,-8.59,14.16,9.4,14.65,135,29.00,2.23,84,1.76,2608,13.3,0.00,0
78.205,0.31,14.58,14.59,1.000,0.00,0.00,518,544,4,84,13.89,-10.17,117,68.15,3.59,1.000,-2.34,-8.59,14.26,9.4,14.65,135,29.00,2.23,84,1.76,2614,13.3,0.00,0
78.232,0.32,14.59,14.59,1.000,0.00,0.00,560,544,4,84,14.64,-9.86,117,68.94,3.33,1.000,-1.56,-8.59,14.41,9.4,14.65,135,29.50,2.23,84,1.80,2616,13.3,0.00,0
78.239,0.34,14.60,14.64,1.000,0.00,0.00,553,610,4,84,15.10,-9.88,117,70.56,3.47,1.000,-1.56,-8.59,14.50,9.8,14.65,135,29.50,2.23,84,1.80,2610,13.3,0.00,0
78.256,0.35,14.60,14.64,1.000,0.00,0.00,601,610,4,84,15.37,-9.84,117,72.84,3.62,1.000,-1.56,-8.59,14.53,9.8,14.65,135,29.50,2.23,84,1.80,2598,13.3,0.00,0
78.276,0.35,14.60,14.64,1.000,0.00,0.00,593,610,4,84,15.65,-9.64,117,72.96,3.45,1.000,-0.78,-8.59,14.57,9.8,14.65,135,29.50,2.22,84,1.84,2593,13.7,0.00,0
78.292,0.36,14.60,14.64,1.000,0.00,0.00,611,664,4,84,15.95,-9.46,117,73.65,3.45,1.000,-0.78,-8.59,14.61,9.8,14.65,135,29.50,2.22,84,1.84,2578,13.7,0.00,0
78.314,0.37,14.61,14.64,1.000,0.00,0.00,612,664,4,84,16.29,-9.57,117,74.24,3.31,1.000,-0.78,-8.59,14.63,10.2,14.65,135,29.00,2.19,84,1.84,2569,13.7,0.00,0
78.330,0.39,14.61,14.64,1.000,0.00,0.00,678,730,4,84,16.78,-9.30,117,75.01,3.44,1.000,-0.78,-8.59,14.65,10.2,14.65,135,29.00,2.19,84,1.84,2570,13.7,0.00,0
78.351,0.39,14.62,14.64,1.000,0.00,0.00,681,730,4,84,17.05,-9.07,117,75.40,3.05,1.000,0.00,-8.59,14.68,10.2,14.65,135,28.50,2.19,84,1.86,2580,14.5,0.00,0
78.376,0.40,14.62,14.64,1.000,0.00,0.00,740,730,4,84,17.71,-9.12,117,77.06,3.13,1.000,0.00,-8.59,14.68,10.6,14.65,135,28.50,2.19,84,1.86,2585,14.5,0.00,0
78.390,0.41,14.62,14.64,1.000,0.00,0.00,764,783,4,84,18.18,-9.09,117,78.24,3.28,1.000,0.00,-8.59,14.70,11.0,14.65,135,28.50,2.21,84,1.92,2586,15.3,0.00,0
78.426,0.43,14.62,14.64,1.000,0.00,0.00,801,783,4,84,19.06,-8.65,117,78.60,3.08,1.000,0.00,-8.59,14.71,11.0,14.65,135,28.00,2.76,84,1.98,2589,15.7,0.00,0
78.444,0.44,14.63,14.64,1.000,0.00,0.00,830,836,4,84,19.51,-8.60,117,79.06,2.88,1.000,0.00,-8.59,14.69,11.0,14.65,135,28.00,2.76,84,1.98,2585,15.7,0.00,0
78.464,0.45,14.63,14.64,1.000,0.00,0.00,852,836,4,84,20.11,-8.43,117,77.96,2.60,1.000,0.00,-8.59,14.70,10.6,14.65,135,27.50,2.20,84,1.98,2581,15.7,0.00,0
78.488,0.47,14.63,14.64,1.000,0.00,0.00,893,902,4,86,20.27,-8.28,117,78.12,2.60,1.000,0.00,-8.59,14.67,10.6,14.65,135,27.50,2.20,84,1.98,2573,15.7,0.00,0
78.504,0.48,14.63,14.64,1.000,0.00,0.00,872,902,4,86,20.72,-7.99,117,77.76,2.14,1.000,0.00,-8.59,14.64,10.6,14.65,135,27.00,2.75,84,2.00,2572,15.3,0.00,0
78.525,0.48,14.63,14.64,1.000,0.00,0.00,889,902,4,86,20.88,-8.13,117,78.16,2.14,1.000,0.00,-8.59,14.53,10.6,14.65,135,27.00,2.75,84,2.00,2571,15.3,0.00,0
78.541,0.48,14.63,14.64,1.000,0.00,0.00,935,902,4,86,21.08,-8.02,117,78.08,2.31,1.000,0.00,-8.59,14.45,10.6,14.65,135,27.00,2.74,84,2.00,2575,15.7,0.00,0
78.562,0.49,14.63,14.64,1.000,0.00,0.00,948,956,4,86,21.22,-7.81,117,78.09,2.20,1.000,0.00,-8.59,14.46,10.6,14.65,135,27.00,2.74,84,2.00,2575,15.7,0.00,0
78.592,0.49,14.64,14.64,1.000,0.00,0.00,947,956,4,86,21.44,-7.97,117,77.64,1.95,1.000,-0.78,-8.59,14.52,10.6,14.65,135,26.50,2.20,84,1.98,2578,15.7,0.00,0
78.599,0.49,14.64,14.64,1.000,0.00,0.00,964,956,4,86,21.54,-7.95,117,77.62,2.12,1.000,-0.78,-8.59,14.57,10.6,14.65,135,26.50,2.20,84,1.98,2579,15.7,0.00,0
78.614,0.49,14.64,14.64,1.000,0.00,0.00,967,956,4,86,21.65,-7.86,117,77.58,2.08,1.000,0.00,-8.59,14.59,10.6,14.65,135,26.50,2.20,84,2.00,2581,15.7,0.00,0
78.646,0.50,14.64,14.64,1.000,0.00,0.00,981,956,4,86,21.70,-7.64,117,78.39,1.82,1.000,0.00,-8.59,14.60,10.6,14.65,135,26.50,2.20,84,2.00,2580,15.7,0.00,0
78.667,0.50,14.64,14.64,1.000,0.00,0.00,1010,956,4,86,21.87,-7.72,117,78.01,1.77,1.000,-0.78,-8.59,14.62,10.6,14.65,136,26.50,2.75,84,1.98,2579,15.7,0.00,0
78.681,0.50,14.64,14.64,1.000,0.00,0.00,992,956,4,86,21.92,-7.82,117,78.11,1.99,1.000,-0.78,-8.59,14.64,10.6,14.65,136,26.50,2.75,84,1.98,2574,15.7,0.00,0
78.692,0.50,14.64,14.64,1.000,0.00,0.00,1033,956,4,86,22.00,-7.54,117,77.78,1.89,1.000,0.00,-8.59,14.70,10.6,14.65,136,26.50,2.74,84,2.00,2571,15.7,0.00,0
78.708,0.50,14.64,14.64,1.000,0.00,0.00,1048,956,4,86,22.10,-7.52,117,78.28,1.70,1.000,0.00,-8.59,14.72,10.6,14.65,136,26.50,2.74,84,2.00,2566,15.7,0.00,0
78.733,0.50,14.64,14.64,1.000,0.00,0.00,1000,956,4,86,22.17,-7.70,117,77.80,1.84,1.000,0.00,-8.59,14.73,10.6,14.65,136,26.50,2.74,84,2.00,2571,15.7,0.00,0
78.750,0.52,14.64,14.64,1.000,0.00,0.00,1034,1022,4,86,22.20,-7.70,117,78.14,1.85,1.000,0.00,-8.59,14.71,10.6,14.65,136,26.50,2.74,84,2.00,2573,15.7,0.00,0
78.765,0.52,14.64,14.64,1.000,0.00,0.00,1021,1022,4,86,22.28,-7.41,117,78.16,1.58,1.000,0.00,-8.59,14.65,10.6,14.65,136,26.50,2.74,84,2.00,2571,15.7,0.00,0
78.789,0.52,14.64,14.64,1.000,0.00,0.00,1058,1022,4,86,22.37,-7.50,117,77.29,1.47,1.000,0.00,-8.59,14.67,10.6,14.65,136,26.00,2.75,84,1.98,2575,15.7,0.00,0
78.814,0.52,14.64,14.64,1.000,0.00,0.00,1092,1022,4,86,22.34,-7.63,117,77.36,1.75,1.000,0.00,-8.59,14.65,10.6,14.65,136,26.00,2.75,84,1.98,2571,15.7,0.00,0
78.837,0.52,14.64,14.64,1.000,0.00,0.00,1073,1022,4,86,22.39,-7.59,117,77.83,1.74,1.000,0.00,-8.59,14.64,10.6,14.65,136,26.00,2.74,84,2.00,2569,15.7,0.00,0
78.852,0.52,14.64,14.64,1.000,0.00,0.00,1078,1022,4,86,22.46,-7.38,117,77.88,1.53,1.000,0.78,-8.59,14.64,10.6,14.65,136,26.00,2.19,84,1.98,2567,15.7,0.00,0
78.869,0.52,14.64,14.64,1.000,0.00,0.00,1074,1022,4,86,22.49,-7.60,117,77.80,1.68,1.000,0.78,-8.59,14.64,10.6,14.65,136,26.00,2.19,84,1.98,2571,15.7,0.00,0
78.883,0.52,14.64,14.64,1.000,0.00,0.00,1082,1022,4,86,22.52,-7.60,117,77.80,1.75,1.000,0.78,-8.59,14.64,10.6,14.65,136,26.00,2.19,84,1.98,2571,15.7,0.00,0
78.911,0.52,14.64,14.64,1.000,0.00,0.00,1062,1022,4,86,22.55,-7.34,117,77.84,1.49,1.000,0.78,-8.59,14.62,10.6,14.65,136,26.00,2.20,84,2.00,2568,15.7,0.00,0
78.925,0.52,14.64,14.64,1.000,0.00,0.00,1076,1022,4,86,22.67,-7.42,117,77.71,1.40,1.000,0.78,-8.59,14.59,10.6,14.65,136,26.00,2.20,84,2.00,2575,15.7,0.00,0
78.956,0.52,14.64,14.64,1.000,0.00,0.00,1061,1022,4,86,22.66,-7.57,117,78.15,1.69,1.000,0.00,-8.59,14.54,10.6,14.65,136,26.00,2.75,84,2.00,2572,15.7,0.00,0
78.975,0.52,14.64,14.64,1.000,0.00,0.00,1074,1022,4,86,22.69,-7.50,117,77.75,1.65,1.000,0.00,-8.59,14.56,10.6,14.65,136,26.00,2.75,84,2.00,2573,15.7,0.00,0
78.994,0.53,14.64,14.64,1.000,0.00,0.00,1041,1022,4,86,22.72,-7.30,117,77.84,1.44,1.000,0.00,-8.59,14.55,10.6,14.65,136,26.00,2.74,84,2.00,2568,15.7,0.00,0
79.003,0.52,14.64,14.64,1.000,0.00,0.00,1048,1022,4,86,22.67,-7.51,117,77.80,1.44,1.000,0.00,-8.59,14.54,10.6,14.65,136,26.00,2.74,84,2.00,2571,15.7,0.00,0
79.019,0.52,14.64,14.64,1.000,0.00,0.00,1068,1022,4,86,22.69,-7.57,117,77.81,1.66,1.000,0.00,-8.59,14.53,10.6,14.65,136,26.00,2.19,84,2.02,2570,15.7,0.00,0
79.044,0.53,14.64,14.64,1.000,0.00,0.00,1045,1022,4,86,22.71,-7.51,117,78.22,1.74,1.000,0.00,-8.59,14.51,10.6,14.65,136,26.00,2.19,84,2.02,2568,15.7,0.00,0
79.048,0.53,14.64,14.64,1.000,0.00,0.00,1047,1022,4,86,22.77,-7.58,117,77.83,1.76,1.000,0.00,-8.59,14.52,10.6,14.65,136,26.00,2.19,84,2.02,2569,15.7,0.00,0
79.073,0.53,14.64,14.64,1.000,0.00,0.00,1071,1022,4,86,22.86,-7.41,117,78.24,1.40,1.000,-0.78,-8.59,14.53,10.6,14.65,136,26.00,2.74,84,2.00,2568,15.7,0.00,0
79.093,0.53,14.64,14.64,1.000,0.00,0.00,1053,1022,4,86,22.89,-7.51,117,78.29,1.67,1.000,-0.78,-8.59,14.50,10.6,14.65,136,26.00,2.74,84,2.00,2566,15.7,0.00,0
79.110,0.53,14.64,14.64,1.000,0.00,0.00,1066,1022,4,86,22.98,-7.43,117,78.22,1.61,1.000,-0.78,-8.59,14.53,10.6,14.65,136,26.00,2.74,84,2.02,2568,15.7,0.00,0
79.135,0.53,14.64,14.64,1.000,0.00,0.00,1027,1022,4,86,23.06,-7.36,117,78.15,1.38,1.000,-0.78,-8.59,14.53,10.6,14.65,136,26.00,2.74,84,2.02,2572,15.7,0.00,0
79.155,0.53,14.64,14.64,1.000,0.00,0.00,1065,1022,4,86,23.05,-7.47,117,77.75,1.61,1.000,-0.78,-8.59,14.53,10.6,14.65,136,26.00,2.74,84,2.00,2573,15.7,0.00,0
79.192,0.53,14.64,14.64,1.000,0.00,0.00,1072,1022,4,86,23.03,-7.38,117,75.95,1.56,1.000,-0.78,-8.59,14.53,10.2,14.65,136,26.00,2.74,82,2.04,2563,15.3,0.00,0
79.212,0.53,14.64,14.64,1.000,0.00,0.00,1048,1022,4,86,23.07,-7.16,117,74.29,1.18,1.000,-0.78,-8.59,14.57,10.2,14.65,136,26.00,2.74,82,2.04,2567,15.3,0.00,0
79.220,0.53,14.64,14.64,1.000,0.00,0.00,1017,1022,4,86,23.02,-7.43,117,73.86,1.05,1.000,-0.78,-8.59,14.54,9.4,14.65,136,26.00,2.74,84,1.98,2565,15.3,0.00,0
79.233,0.53,14.64,14.64,1.000,0.00,0.00,1039,1022,4,86,22.91,-7.49,117,65.00,1.00,1.000,-0.78,-8.59,14.53,9.0,14.65,136,26.00,2.74,84,1.98,2564,15.3,0.00,0
79.252,0.53,14.64,14.64,1.000,0.00,0.00,1049,1022,4,86,22.82,-7.45,117,55.00,0.29,1.000,-0.78,-8.59,14.57,8.2,14.65,136,26.00,2.74,84,1.98,2571,15.3,0.00,0
79.268,0.52,14.64,14.64,1.000,0.00,0.00,1087,1022,4,86,22.44,-7.78,117,45.00,-0.59,1.000,-1.56,-8.59,14.57,7.5,14.65,136,26.00,2.74,84,1.96,2569,12.9,0.00,0
79.299,0.49,14.64,14.64,1.000,0.00,0.00,1056,956,4,86,21.34,-7.91,117,35.01,-0.89,1.000,-1.56,-8.59,14.62,6.7,14.65,136,26.00,2.74,84,1.96,2571,12.9,0.00,0
79.314,0.48,14.64,14.64,1.000,0.00,0.00,1012,956,4,86,20.45,-8.28,117,25.01,-1.23,1.000,-1.56,-8.59,14.61,5.5,14.65,136,26.50,2.19,84,1.76,2567,10.6,0.00,0
79.339,0.45,14.63,14.64,1.000,0.00,0.00,1001,902,4,86,19.56,-8.28,117,19.64,-1.84,1.000,-1.56,-8.59,14.62,2.4,14.65,136,26.50,2.19,84,1.76,2555,10.6,0.00,0
79.356,0.41,14.63,14.64,1.000,0.00,0.00,941,783,4,86,17.68,-8.83,117,18.89,-1.25,1.000,-1.56,-8.59,14.63,0.0,14.65,136,27.00,2.18,84,1.60,2553,8.2,0.00,0
79.386,0.37,14.62,14.64,1.000,0.00,0.00,878,584,4,86,15.77,-9.36,117,17.76,-0.99,1.000,-0.78,-8.59,14.62,0.0,14.65,136,27.00,1.63,84,1.50,2550,8.2,0.00,0
79.411,0.32,14.60,14.64,1.000,0.00,0.00,776,584,4,86,14.16,-9.97,117,16.64,-0.86,1.000,-0.78,-8.59,14.64,0.0,14.65,136,27.00,1.63,84,1.50,2547,8.2,0.00,0
79.435,0.32,14.59,14.64,1.000,0.00,0.00,758,584,4,86,13.20,-9.96,117,16.26,-0.44,1.000,-0.78,-8.59,14.64,0.0,14.65,136,27.00,1.63,84,1.40,2550,7.8,0.00,0
79.449,0.30,14.59,14.64,1.000,0.00,0.00,691,584,4,86,12.66,-10.30,117,15.51,-0.44,1.000,-0.78,-8.59,14.65,0.0,14.65,136,27.00,1.63,84,1.40,2550,7.8,0.00,0
79.467,0.27,14.58,14.59,1.000,0.00,0.00,642,584,4,86,11.87,-10.30,117,14.76,-0.15,1.000,-0.78,-8.59,14.67,0.0,14.65,136,26.50,1.63,84,1.34,2546,7.5,0.00,0
79.491,0.25,14.56,14.59,1.000,0.00,0.00,586,584,4,86,10.79,-10.76,117,13.64,0.02,1.000,-0.78,-8.59,14.69,0.0,14.65,136,26.50,1.63,84,1.28,2549,7.1,0.00,0
79.514,0.23,14.56,14.59,1.000,0.00,0.00,581,584,4,86,10.32,-10.94,117,13.26,0.33,1.000,-0.78,-8.59,14.68,0.0,14.65,136,26.50,1.63,84,1.28,2539,7.1,0.00,0
79.530,0.22,14.57,14.70,1.000,0.00,0.00,575,584,4,86,9.66,-11.05,117,12.14,0.38,1.000,-0.78,-8.59,14.64,0.0,14.65,136,26.00,1.63,84,1.28,2541,7.1,0.00,0
79.557,0.21,14.57,14.76,1.000,0.00,0.00,579,584,4,86,9.20,-11.36,117,11.39,0.67,1.000,-0.78,-8.59,14.63,0.0,14.65,136,26.00,1.63,84,1.28,2542,7.1,0.00,0
79.578,0.21,14.58,14.82,1.000,0.00,0.00,594,584,4,86,8.82,-11.58,117,10.64,0.69,1.000,-0.78,-8.59,14.57,0.0,14.65,136,26.00,1.63,84,1.28,2544,7.1,0.00,0
79.603,0.19,14.58,14.87,1.000,0.00,0.00,607,584,4,86,8.33,-11.62,118,9.51,0.70,1.000,-0.78,-8.59,14.57,0.0,14.65,136,26.00,1.09,84,1.24,2541,7.1,0.00,0
79.625,0.18,14.58,14.87,1.000,0.00,0.00,626,584,4,86,8.11,-11.76,118,9.14,0.73,1.000,-0.78,-8.59,14.54,0.0,14.65,136,25.50,1.09,84,1.22,2545,7.1,0.00,0
79.640,0.18,14.58,14.87,1.000,0.00,0.00,613,584,4,86,7.91,-11.91,118,8.39,0.89,1.000,-0.78,-8.59,14.52,0.0,14.65,136,25.50,1.09,84,1.22,2545,7.1,0.00,0
79.660,0.18,14.58,14.87,1.000,0.00,0.00,610,584,4,86,7.70,-11.86,118,7.64,0.88,1.000,-0.78,-8.59,14.52,0.0,14.65,136,25.50,1.09,84,1.22,2550,7.1,0.00,0
79.675,0.17,14.59,14.87,1.000,0.00,0.00,600,584,4,86,7.56,-11.94,118,7.26,0.81,1.000,-1.56,-8.59,14.53,0.0,14.65,136,25.50,1.09,84,1.24,2554,6.7,0.00,0
79.700,0.17,14.59,14.99,1.000,0.00,0.00,620,584,4,86,7.37,-12.10,118,6.14,0.91,1.000,-1.56,-8.59,14.54,0.0,14.65,136,25.50,1.09,84,1.24,2556,6.7,0.00,0
79.715,0.17,14.59,14.99,1.000,0.00,0.00,620,584,4,86,7.15,-12.04,118,5.39,0.97,1.000,0.00,-8.59,14.55,0.0,14.65,136,25.00,1.09,84,1.24,2542,6.7,0.00,0
79.749,0.16,14.59,14.99,1.000,0.00,0.00,628,584,4,86,7.02,-12.13,118,4.64,0.83,1.000,0.00,-8.59,14.55,0.0,14.65,136,25.00,1.08,84,1.22,2537,6.7,0.00,0
79.763,0.16,14.59,14.99,1.000,0.00,0.00,600,584,4,86,6.82,-12.22,118,3.51,0.85,1.000,0.00,-8.59,14.53,0.0,14.65,136,25.00,1.08,84,1.22,2534,6.7,0.00,0
